"","ensembl_gene_id","external_gene_name","log2FoldChange.04h_RNA","log2FoldChange.08h_RNA","log2FoldChange.14h_RNA","padj.04h_RNA","padj.08h_RNA","padj.14h_RNA","cluster"
"1241","ENSG00000180447","GAS1",-1.73001907274434,-2.88277395428462,-3.63785314801749,4.97690297082317e-10,8.63754068296181e-19,1.23234007237026e-18,"5"
"1242","ENSG00000124104","SNX21",-0.49779783029352,-0.940456378712176,-1.08512704882555,0.015556675743797,2.3259645583364e-06,1.93996242772435e-07,"4"
"1243","ENSG00000106789","CORO2A",-0.283889998618079,-1.27063929935158,-0.95473945247385,0.413118769378832,0.00364627675198303,0.0274087433996427,"4"
"1244","ENSG00000232423","PRAMEF6",2.27753840412592,5.8481436823567,7.922849712267,0.000285806641200151,5.24875654566648e-25,1.87261522238256e-45,"1"
"1245","ENSG00000147180","ZNF711",-0.163585992167684,0.792713564103626,2.79795217322494,0.629831245013557,0.000360795517509685,1.38577901677257e-45,"3"
"1246","ENSG00000137770","CTDSPL2",0.176194411734364,1.00649791586474,1.85577167280322,0.211706702468077,2.84702175881766e-24,1.23147553602317e-82,"3"
"1247","ENSG00000169504","CLIC4",-0.0435238446064466,-0.473079944606794,-1.75155321091595,0.777498681589149,5.41689139953578e-11,5.40530931302934e-133,"4"
"1248","ENSG00000140795","MYLK3",4.59062728911775,6.61905033566053,5.27978185026373,3.45336440072662e-05,2.81029352901247e-10,3.03362481184184e-07,"1"
"1249","ENSG00000145147","SLIT2",0.797249419535361,2.47236492627717,3.69113706225669,4.42626227375208e-11,1.15589570716408e-119,1.31185654945234e-278,"2"
"1250","ENSG00000169641","LUZP1",-0.0835699064111111,0.068228282528149,1.07140133269503,0.673112227749812,0.612207993094595,3.39915253244913e-30,"3"
"1251","ENSG00000181773","GPR3",-1.16645877984092,-1.92049230592207,-3.10911189171997,0.0056552324072218,2.04185190152259e-05,2.59124733024367e-07,"5"
"1252","ENSG00000100902","PSMA6",0.29669879165784,1.09372108159128,1.33185771621177,0.395636280055965,0.00501005394516468,0.000600860746276167,"3"
"1253","ENSG00000180818","HOXC10",-0.217991989947783,-1.74731969800321,-2.96324749898953,0.340429911035742,3.15147029303446e-19,1.39851898221579e-29,"5"
"1254","ENSG00000149806","FAU",0.208745479748577,1.04622752382687,1.22351174937438,0.105218375088384,3.82224424683799e-27,8.57851956305365e-37,"3"
"1255","ENSG00000140743","CDR2",0.867933407358368,1.79785790012522,2.18764662399688,9.30206790950307e-10,1.49254824957663e-43,1.86579833003616e-64,"3"
"1256","ENSG00000127980","PEX1",0.352426002206418,1.15110740061184,1.33100433415012,0.0659583842827025,1.13050876484507e-13,9.35109677811987e-18,"3"
"1257","ENSG00000157456","CCNB2",-0.0554042476681454,-0.22414198341327,-1.04486181464337,0.787557842616574,0.0393953799731255,4.0010825928745e-21,"4"
"1258","ENSG00000068001","HYAL2",0.0482672422927501,-0.797538253964277,-2.2539790664773,0.895832887599389,1.0920947236123e-05,7.32631940573614e-22,"4"
"1259","ENSG00000146147","MLIP",0.879311319153166,2.15015813842854,2.68765325828688,0.0393427155106637,3.33943955319819e-07,1.01924729154005e-10,"2"
"1260","ENSG00000100162","CENPM",0.0670521524825272,-0.235775941269709,-1.65803061124819,0.863472892762834,0.326260186997195,9.19118868513577e-11,"4"
"1261","ENSG00000167232","ZNF91",1.14698036293851,1.19365500942248,2.14754561787075,2.3174452277313e-23,1.78096934126545e-25,5.38796076276949e-85,"3"
"1262","ENSG00000100982","PCIF1",0.125264519615301,-0.521989029530947,-1.07416220967406,0.645931382640304,0.00335074950567498,1.14536186852843e-08,"4"
"1263","ENSG00000169855","ROBO1",0.207037332323255,1.6513405519834,2.46762490981747,0.0359665208851229,3.10031299475135e-113,1.8302144148134e-259,"3"
"1264","ENSG00000123388","HOXC11",-1.62991220873167,-4.01840916056342,-4.1552562839552,2.86485352317583e-09,4.52538144272637e-22,9.62165573349137e-19,"5"
"1265","ENSG00000198026","ZNF335",-0.250030851672639,0.259597537578808,1.29091433417738,0.251202320449138,0.163201684556098,1.2927304624876e-17,"3"
"1266","ENSG00000126391","FRMD8",-0.611384063604012,-2.50197867708476,-3.09622726839734,0.00109107469510891,1.11178983587457e-29,7.13222038369414e-31,"5"
"1267","ENSG00000103642","LACTB",-0.205647205230864,-1.38241541795939,-1.1208069282911,0.376955232678772,1.51041548379233e-13,2.85620994415659e-09,"4"
"1268","ENSG00000037965","HOXC8",-0.236445556279756,-2.39508498369595,-5.5046613065657,0.391145465379474,0.00483831142200957,9.69189034913228e-05,"5"
"1269","ENSG00000166200","COPS2",0.287802924037333,1.17848222362407,2.41223600444399,0.0123891548982958,2.55166970997145e-36,1.29680121158197e-156,"3"
"1270","ENSG00000145626","UGT3A1",-0.00273383569369153,0.243754933092103,8.08999595994452,0.980123154557033,0.625674451737504,1.80069678029732e-08,"2"
"1271","ENSG00000273559","CWC25",-0.487346445476715,0.390609193927303,1.29298316189187,0.0248366136331137,0.0490258952965056,7.74975713148565e-14,"3"
"1272","ENSG00000162139","NEU3",-0.0913942343750474,1.33994163524993,1.01268147012642,0.792947203185088,3.19260879583797e-15,1.12374288887947e-08,"3"
"1273","ENSG00000133872","SARAF",-0.0566056760707381,0.377406641126408,1.14890119688418,0.773750041585372,3.55244673161026e-05,1.86061324663775e-41,"3"
"1274","ENSG00000148943","LIN7C",0.258015838344981,0.903904692102946,1.12987117735649,0.00568003958584949,2.59399955887141e-31,3.1542231009102e-48,"3"
"1275","ENSG00000145526","CDH18",0.0388027559699716,-0.0152606422539669,6.62354740705438,0.806041632330647,0.937397804858026,1.98972577642596e-05,"2"
"1276","ENSG00000151694","ADAM17",0.101600844407529,1.11015340081879,1.96598224532401,0.62227969028322,1.01482402479725e-25,2.72638817830827e-82,"3"
"1277","ENSG00000065615","CYB5R4",0.841599438260691,2.2716252455248,3.07761974760735,2.64922917446412e-09,4.1384279961028e-71,6.88944548361238e-133,"2"
"1278","ENSG00000275023","MLLT6",-0.0944393985656523,-1.52982992776138,-3.45874633592269,0.698260469059559,3.45719560441812e-26,2.28156983650478e-55,"5"
"1279","ENSG00000173421","IHO1",0.0470626900686884,-3.0448098503272,-2.68572865013097,0.898884059282867,0.00769412248902467,0.0123557232780601,"5"
"1280","ENSG00000065833","ME1",0.0827827766512652,0.707214399796913,2.87171771077312,0.8328546576771,0.000683203600196799,1.24289502326443e-57,"3"
"1281","ENSG00000116663","FBXO6",-0.0539910071500586,0.969254593448634,2.30621982834077,0.897267200594977,0.0459558253414873,1.1851278458351e-06,"3"
"1282","ENSG00000177096","PHETA2",-1.26833882020061,-1.89737632992205,-2.49433619131816,2.82014580741956e-05,2.39640542076561e-09,1.71722119185537e-11,"5"
"1283","ENSG00000183779","ZNF703",-1.01358602893145,-0.549580432008914,-0.215729223627048,1.52117498202879e-07,0.00348206121888963,0.28030032786224,"4"
"1284","ENSG00000137834","SMAD6",-1.32315494559653,-3.44376863682719,-3.95435036354489,0.0206772062106254,5.24555832571763e-05,0.000209305433701732,"5"
"1285","ENSG00000170779","CDCA4",-0.88762000756929,-1.28175384568045,-2.42487703673513,9.5642978050491e-11,5.10787443426433e-20,2.40842596424718e-44,"4"
"1286","ENSG00000140105","WARS1",-0.0197748955499516,-0.285735533378474,-1.27262030696329,0.944722106838241,0.0129862207946673,2.93661558009069e-27,"4"
"1287","ENSG00000020181","ADGRA2",-0.172879225446608,0.118882569125024,-1.1255000326983,0.421874009435454,0.51417096440723,1.34236710934111e-11,"4"
"1288","ENSG00000137776","SLTM",0.586714761693487,1.01866949001482,1.54309552786193,3.11596009710829e-09,1.0290164685537e-27,1.48792580409606e-63,"3"
"1289","ENSG00000197372","ZNF675",0.0757241110664048,0.708642524405705,2.24581885332263,0.847818238796572,0.000504354383105797,2.68820406725121e-35,"3"
"1290","ENSG00000171067","C11orf24",-0.172929278547467,-1.11523657640428,-2.98739482821141,0.340429911035742,6.76843647637071e-17,1.00094270010598e-55,"5"
"1291","ENSG00000142751","GPN2",-0.248251717892134,0.583961876187099,1.3333434502493,0.22203889432436,0.000104438445701642,2.55478324279864e-21,"3"
"1292","ENSG00000100297","MCM5",0.0224001307753205,-0.530732974367972,-1.9354749053599,0.93598870309832,2.39707049631708e-07,1.87969468902681e-55,"4"
"1293","ENSG00000135002","RFK",0.593377102834471,2.13792795374417,2.71261165546777,2.55598761791097e-06,2.26593632280658e-83,1.70921107114627e-135,"2"
"1294","ENSG00000102921","N4BP1",0.0807029836981439,0.947969934094357,1.74388142697643,0.732338007170043,2.04065897878847e-17,3.03707968706667e-59,"3"
"1295","ENSG00000104738","MCM4",0.0386125908799422,-0.820720370825067,-2.2628160388856,0.834164533666797,3.48537147905736e-23,6.39505675927658e-112,"4"
"1296","ENSG00000119509","INVS",0.423861558553236,2.01699960207101,2.55871250707808,0.00927186747908209,3.43582863898845e-52,1.49585574564246e-84,"2"
"1297","ENSG00000170315","UBB",0.00254599186063641,0.905896334033892,1.6939007617082,0.993288789902659,4.06394547560272e-18,2.03408443026477e-62,"3"
"1298","ENSG00000204138","PHACTR4",1.3139567797683,0.795526824158811,1.37294115447728,3.76211494378326e-48,2.48021729979049e-17,2.57535890422166e-51,"3"
"1299","ENSG00000144677","CTDSPL",-0.653926601331169,-3.1343156801136,-4.53531869443131,4.87968498738567e-06,1.415641779605e-61,9.5011499171711e-54,"5"
"1300","ENSG00000100292","HMOX1",-1.55706873890702,-4.10523902966929,-4.15364515195366,4.2477079368474e-09,1.86303981226484e-22,5.01798523341543e-19,"5"
"1301","ENSG00000137193","PIM1",-0.641868388068231,1.53448950792182,2.95047715518556,0.0358415154559997,3.26338120907556e-11,9.03325412353259e-42,"3"
"1302","ENSG00000108599","AKAP10",-0.0257207261213508,0.408560408312024,1.01604872956493,0.942104153963704,0.00303973151028629,1.48438066520824e-15,"3"
"1303","ENSG00000138593","SECISBP2L",0.638635638521025,1.41172450618846,2.24147267452225,5.04800654143179e-15,1.15081552097727e-75,2.09604068272389e-195,"3"
"1304","ENSG00000125967","NECAB3",0.0298669383433127,-0.928167732929624,-1.75610120647597,0.960329302324554,0.0337893450507927,0.00079342090993813,"4"
"1305","ENSG00000142675","CNKSR1",-0.037852549639448,0.573389238204032,4.23873999724066,0.861024871197795,0.273372848677335,0.000670942491089271,"2"
"1306","ENSG00000100364","KIAA0930",-0.0459285972474458,-1.03201074047813,-2.03088099477009,0.907256762443365,3.05452082434088e-07,1.00136941112901e-16,"4"
"1307","ENSG00000091490","SEL1L3",0.08215620715808,1.12372225147551,1.70055845498796,0.804368283891919,1.62848117264754e-12,4.63408074248754e-28,"3"
"1308","ENSG00000135324","MRAP2",3.58062608118107,6.5401206302437,7.82702520660057,5.81116115107676e-06,1.07651341771168e-18,1.61271209550618e-26,"1"
"1309","ENSG00000151893","CACUL1",-0.0873654589197812,0.588694511525278,1.16494312206621,0.58505942296416,2.17676476743421e-12,4.68818786795931e-47,"3"
"1310","ENSG00000276234","TADA2A",-0.29611639512198,-1.29141135083589,-1.43398981288675,0.233295452560034,1.39991794246993e-08,2.98374610734777e-09,"4"
"1311","ENSG00000181274","FRAT2",-0.139033995169727,2.29934221917441,3.53360634586625,0.732014077836229,3.21461280210406e-14,1.33187192491131e-33,"2"
"1312","ENSG00000103657","HERC1",-0.113098215940239,-1.34287149548844,-3.06510328927895,0.619517112827539,1.5691374847895e-21,2.25925125857154e-57,"5"
"1313","ENSG00000196705","ZNF431",1.05462172475534,0.0794238211924945,1.39392366484604,8.77013169016756e-12,0.726334012633314,2.57096141372966e-20,"3"
"1314","ENSG00000035115","SH3YL1",-0.0142590718956617,-0.634387375203464,-2.13184895697095,0.97712340189487,0.00703051442599174,2.85004242368153e-13,"4"
"1315","ENSG00000169933","FRMPD4",-0.0303021923990268,-1.25642723727078,-3.35775866735264,0.937218419998642,1.21438598266189e-12,4.06231291461022e-32,"5"
"1316","ENSG00000107957","SH3PXD2A",-0.180259721225185,-1.58254350035742,-2.41044085497435,0.183226078628549,5.54624408943076e-46,6.35384156892145e-73,"4"
"1317","ENSG00000151553","FAM160B1",-0.316329667283997,-1.01794448403355,-1.25648913438756,0.0126793757960178,2.99648585483589e-18,6.61314679456844e-24,"4"
"1318","ENSG00000133874","RNF122",0.107689322318445,2.21836860308074,3.36142659700723,0.789382207123505,1.97004758120857e-23,4.34323596401588e-55,"2"
"1319","ENSG00000104221","BRF2",-0.0074477022302298,0.644539574628448,1.19856267108905,0.985859534145617,0.1182995643345,0.00238239058922471,"3"
"1320","ENSG00000175920","DOK7",-0.678214014840218,-2.70443545171919,-3.29961364114434,0.0736112003952685,2.0293679973674e-07,1.92661928735178e-07,"5"
"1321","ENSG00000101412","E2F1",0.115620871337127,0.115773164085534,-1.12698012091657,0.670107594601581,0.558207344524677,3.42009554835131e-10,"4"
"1322","ENSG00000189319","FAM53B",-0.535343113289832,-1.8424215662931,-0.0764848625599959,0.0399015512578411,6.78186178551483e-11,0.790539320986918,"4"
"1323","ENSG00000089902","RCOR1",-0.550804295319995,0.883760447387991,2.67603293613787,9.04145754723038e-06,3.05118378066959e-17,2.4681704502308e-166,"3"
"1324","ENSG00000116237","ICMT",-0.0663492486605505,-0.340667712638086,-1.13943924174217,0.642121072963408,7.58951275657758e-06,3.59118388049658e-46,"4"
"1325","ENSG00000182903","ZNF721",-0.0873426105046937,0.632388198213835,1.86674010189068,0.783761477991911,7.0963855020319e-05,2.09595560485443e-38,"3"
"1326","ENSG00000162337","LRP5",-0.110088892931255,-0.649479509578144,-1.75301405095073,0.732651378007863,0.00095346240525717,1.39859830901282e-14,"4"
"1327","ENSG00000102900","NUP93",0.0469295717823154,-0.331913777589114,-1.3705656888437,0.85517273154953,0.00920667669351605,1.95541559716067e-23,"4"
"1328","ENSG00000147488","ST18",4.86003839048368,2.16498371451515,4.26892478858575,0.00161013489202871,0.0292764794755192,0.0017726602693813,"2"
"1329","ENSG00000131061","ZNF341",-0.344403822144711,-1.57586380744515,-2.0111150421958,0.27101330530204,0.0107133628033548,0.00386578524507788,"4"
"1330","ENSG00000158195","WASF2",-0.13927438789582,-1.91780198415905,-2.58502193457803,0.320082007000956,3.1476965330069e-73,1.10621227512314e-98,"5"
"1331","ENSG00000077721","UBE2A",-0.110580535022957,-0.579640031463204,-2.34194754968218,0.618883720661728,1.57399469944338e-05,6.64013835433801e-41,"4"
"1332","ENSG00000131323","TRAF3",-0.415325981496322,-1.41731980932103,-2.25488863986942,0.009395783801086,3.82894871115881e-19,5.55216079687674e-32,"4"
"1333","ENSG00000089639","GMIP",-0.191620334448692,-1.79851882094873,-2.81930347210609,0.598706492873529,0.000442457655414489,3.05595186350774e-05,"5"
"1334","ENSG00000090020","SLC9A1",-0.0889536226469175,-1.24090584788526,-0.454686212516728,0.719220503016818,5.56352706913451e-18,0.00135542491955411,"4"
"1335","ENSG00000112200","ZNF451",0.319788238408744,1.5418077537334,2.19140406688019,0.00068504672558414,7.47164504070158e-83,9.0623594853719e-169,"3"
"1336","ENSG00000130560","UBAC1",-0.374984940615317,-0.74288772822238,-1.94586196279326,0.0506953499031687,2.49517206668699e-05,8.13014048458899e-20,"4"
"1337","ENSG00000101421","CHMP4B",0.22420623789106,0.790261365483137,1.06634700638054,0.257213807318995,3.77727858716017e-08,4.65044792694054e-14,"3"
"1338","ENSG00000047634","SCML1",0.597112789057677,2.96890174886781,3.77878794709969,0.000661010127297813,3.29597255398526e-95,8.72933616917189e-157,"2"
"1339","ENSG00000170545","SMAGP",0.227678237876507,-0.713102949369724,-2.26042771327404,0.408303388450185,0.00202977152900136,7.67584301593493e-15,"4"
"1340","ENSG00000162981","LRATD1",1.34098580371632,3.07275373997096,2.92817251249797,0.0292741695936227,7.28628333685938e-07,2.19966942622813e-06,"2"
"1341","ENSG00000081377","CDC14B",-0.0115364841474385,-0.179513224643655,1.24130379858453,0.980123154557033,0.49049473954147,1.50625667490317e-10,"3"
"1342","ENSG00000149798","CDC42EP2",-1.20299982560192,-2.01637931489116,-2.41826255452399,1.52285492233269e-06,3.40490827343493e-14,3.67779867317086e-16,"5"
"1343","ENSG00000105825","TFPI2",1.06647815668582,2.01760822062139,2.23372194101263,6.3133855858208e-16,5.37610000799258e-60,7.56041740820202e-73,"3"
"1344","ENSG00000157978","LDLRAP1",-0.399989734187529,-0.793117407204092,-1.84328185278337,0.09717920559311,0.000486619175345347,1.07354499833382e-11,"4"
"1345","ENSG00000183850","ZNF730",0.0150672647246347,-1.38759472560787,0.0108177809244745,0.979169590918961,0.000108015271366507,0.979296097144969,"4"
"1346","ENSG00000150394","CDH8",0.0465397422875936,-0.294993378953616,-1.54244377632502,0.892225969476068,0.0923032112664869,2.88956594726872e-16,"4"
"1347","ENSG00000135407","AVIL",-0.177742426709467,-2.32149753022131,0.0504316382295202,0.540593175122251,0.00931828600749281,0.9374135323257,"4"
"1348","ENSG00000081665","ZNF506",-0.256647116018985,1.01427183847145,2.2474458542432,0.386447538185968,1.88996878490048e-06,7.72584245157102e-30,"3"
"1349","ENSG00000151693","ASAP2",-0.330468217358884,-1.95201958268441,-2.02198445581546,0.000576980978071782,4.65407714585135e-86,3.39435604050376e-82,"4"
"1350","ENSG00000158246","TENT5B",-3.01517636664104,0.430404814726212,3.69065168028251,3.15931306950069e-05,0.207480510737083,4.31554388231285e-45,"3"
"1351","ENSG00000156313","RPGR",0.222177707936565,0.374992351019395,1.93959412263426,0.471546192227303,0.163491010418299,1.07144204160103e-18,"3"
"1352","ENSG00000197712","FAM114A1",0.0831960351321133,-0.705070805372509,-2.42167461157094,0.526108997491857,1.11942923064572e-19,3.70916807016037e-138,"4"
"1353","ENSG00000100600","LGMN",0.535231216842732,1.80401772765027,4.61162720312463,0.0351222457278048,2.614898704221e-17,1.02444743201528e-124,"2"
"1354","ENSG00000204450","TRIM64",1.55005351166086,3.55192216103891,2.84770139784965,0.00155260195431333,1.97575584161126e-15,3.8495084921285e-10,"2"
"1355","ENSG00000108306","FBXL20",-0.0263158524879105,-0.504233187299669,1.78468261501261,0.940339431502094,0.000501232597918546,1.81887902047746e-52,"3"
"1356","ENSG00000198353","HOXC4",-0.0818816738067892,-1.06264457477067,-4.15324235192735,0.856350567589327,0.00905644615299576,1.81833787262988e-06,"5"
"1357","ENSG00000162512","SDC3",-0.0105216960165764,-0.219478971128052,-1.84724942431876,0.97712340189487,0.132654229441201,6.00325104143407e-35,"4"
"1358","ENSG00000164659","ELAPOR2",0.130820760575625,2.37912698396373,4.1375491086719,0.703990509653298,3.56779330457552e-39,1.18013984831103e-125,"2"
"1359","ENSG00000198746","GPATCH3",-0.140646737078408,1.01933780333637,1.6825022203858,0.718431252740388,9.2502277249356e-05,1.92229810705783e-11,"3"
"1360","ENSG00000131944","FAAP24",0.117288619340635,0.0831810212281731,1.40667934284346,0.7721859054559,0.828459215562826,1.17176484754476e-07,"3"
"1361","ENSG00000124614","RPS10",0.393235748215006,0.975374525700543,1.03269547913979,0.115799450351163,6.80157229169935e-06,2.24337092461559e-06,"3"
"1362","ENSG00000158006","PAFAH2",-0.262608040653746,-1.23501589620238,-1.91178675724588,0.336615140574764,3.95542010871384e-07,1.57714281736743e-11,"4"
"1363","ENSG00000134769","DTNA",1.30966468589118,3.85668414263399,4.89899375450064,0.0176009607856659,8.7624306709004e-14,5.71790268631342e-22,"2"
"1364","ENSG00000121297","TSHZ3",-0.157485995175709,-1.63481492258741,-1.84531977181713,0.416542909348666,4.54444702794426e-29,2.52526151033759e-31,"4"
"1365","ENSG00000109171","SLAIN2",0.261683468569224,1.04322727179868,1.67836649358219,0.0219312573974406,5.67863408874355e-30,8.8294489914708e-78,"3"
"1366","ENSG00000077514","POLD3",0.160560567251048,-0.970637284553383,-1.61923623449839,0.462377771638655,9.78237732834866e-10,4.33190742539204e-19,"4"
"1367","ENSG00000174718","RESF1",0.0950369970002403,2.19720240033013,2.99513335489676,0.63408035355584,1.4241481288737e-119,2.15644433812962e-226,"2"
"1368","ENSG00000130304","SLC27A1",-0.142175692279616,-1.21465572271784,-2.21041940340062,0.68903226008292,4.61658065074081e-06,1.44216635980632e-11,"4"
"1369","ENSG00000131127","ZNF141",-0.457276375096794,-1.57537787929304,-2.29754511700888,0.124308005063121,8.50516019704161e-07,1.51198528538475e-09,"4"
"1370","ENSG00000129028","THAP10",0.690908110735676,-1.21862075799408,-2.82143603244112,0.0181244094652748,0.00033836591273152,1.58868221361694e-08,"4"
"1371","ENSG00000057657","PRDM1",-2.56696957987285,-4.52340633065251,-2.30894631464858,3.16054205122273e-15,1.09974461668536e-19,1.18500374496579e-12,"5"
"1372","ENSG00000171241","SHCBP1",-0.0363186904360057,-0.502833566839905,-1.04721192862297,0.893389420667984,1.88255397262385e-05,2.88680306024603e-17,"4"
"1373","ENSG00000103647","CORO2B",-0.165897338415488,-1.69718309741748,-3.95617861109188,0.53095328535151,2.10743791525904e-17,2.64858205502261e-31,"5"
"1374","ENSG00000038219","BOD1L1",0.278330755702644,0.92803178245078,2.09446148055323,0.012375233381771,4.8803729163872e-24,4.80715886015745e-125,"3"
"1375","ENSG00000042980","ADAM28",0.124544185503177,6.72542397343532,9.23869885690329,0.271664057782508,6.65318795524661e-07,7.51189609738542e-12,"1"
"1376","ENSG00000167186","COQ7",0.204576532952686,-0.409001345516907,-1.11996598132761,0.411500157364328,0.0453325431958597,1.55015660611178e-07,"4"
"1377","ENSG00000158528","PPP1R9A",0.312804726917204,3.55661116372506,3.98632789152194,0.365955851829408,7.01785500685209e-22,1.2517152498155e-27,"2"
"1378","ENSG00000241839","PLEKHO2",-1.25569302329519,-1.41433405471987,-0.331826978113402,1.25951414094122e-13,1.49917589165859e-16,0.0477433097578422,"4"
"1379","ENSG00000142784","WDTC1",0.0436949578644389,-0.684903798742754,-3.27742811576989,0.890601528153436,1.42419136671834e-06,6.06609084072359e-48,"5"
"1380","ENSG00000090061","CCNK",0.194224555652193,0.877945637832662,1.02798638202239,0.595922114251186,0.00545899275759884,0.00103519487592954,"3"
"1381","ENSG00000128944","KNSTRN",-0.290355475883293,-1.49618293480573,-2.41908122658439,0.0697097015232586,1.83546468725191e-25,5.35460004144907e-46,"4"
"1382","ENSG00000167065","DUSP18",1.39551947624836,0.797058525714155,-0.742571675726608,2.36446849115825e-07,0.00448939322025461,0.0330376450836323,"4"
"1383","ENSG00000110092","CCND1",-0.346492190801231,-1.48042898723719,-3.00354510524764,3.39190211265664e-08,2.46368058172787e-136,0,"5"
"1384","ENSG00000148175","STOM",0.167685344653035,1.88575580461393,2.5661031346402,0.243033740676692,3.19485745058213e-92,1.0508727364236e-172,"3"
"1385","ENSG00000114738","MAPKAPK3",-0.0765516022286477,-0.962462078682952,-2.8563594469361,0.777217692271693,2.38623638775473e-11,5.24677078557921e-45,"4"
"1386","ENSG00000272325","NUDT3",-0.0994264712671903,-0.895119421895965,-1.28800709952387,0.703337105767435,3.19414240898635e-09,3.43617585145685e-15,"4"
"1387","ENSG00000140104","CLBA1",-0.675668263199931,-1.72317425835619,-4.14878564298971,0.0980967496779782,0.00108289834365146,7.40180200274948e-05,"5"
"1388","ENSG00000170915","PAQR8",-0.176455415913716,-2.23590806224999,-4.56525222406353,0.627107782186873,4.32614313802226e-09,1.62210218895023e-09,"5"
"1389","ENSG00000089335","ZNF302",-0.159581265407879,-1.66534542970975,-1.86720561688734,0.629984976191372,6.58392945529385e-10,1.84534491566972e-10,"4"
"1390","ENSG00000166012","TAF1D",-0.122521795586955,0.601304686691018,1.7515133223584,0.535108953438666,1.36777575284419e-07,2.22048488758408e-61,"3"
"1391","ENSG00000172244","C5orf34",-0.073461255517977,-1.25202034796062,-0.966676750690935,0.871705178141949,0.000357552208234098,0.0058516566340781,"4"
"1392","ENSG00000119771","KLHL29",0.0665513558459797,0.488960948223166,2.63150169187965,0.812170823685485,0.415407912129156,0.000473581075968718,"3"
"1393","ENSG00000153015","CWC27",0.227723048392402,0.349581639673164,1.16880374491786,0.341969732167345,0.0738616896891346,8.22520426388268e-12,"3"
"1394","ENSG00000113966","ARL6",-0.360145213531931,-1.52379704476365,-5.38408698217113,0.251942579920579,8.47520111386189e-06,1.76814376441972e-07,"5"
"1395","ENSG00000234719","NPIPB2",-0.0571220418013563,-0.191102328719543,1.941263146853,0.834156634766397,0.760035311447917,0.00780798855563794,"3"
"1396","ENSG00000170571","EMB",-0.0513616224492496,-0.22200786065248,-1.21204460093618,0.802068591788926,0.0358100679356837,7.22923611624256e-33,"4"
"1397","ENSG00000161813","LARP4",-0.0991297109848205,-0.156158080621261,1.44647215270871,0.622870976696111,0.220480840825975,9.82906390484416e-48,"3"
"1398","ENSG00000127946","HIP1",-0.180605828268418,-1.56015047820172,-1.79265857546657,0.427419030937298,9.66020196546076e-19,9.23607824016481e-21,"4"
"1399","ENSG00000164181","ELOVL7",0.588911252376785,6.10166736601855,8.00225453542493,0.134886955288749,4.18489875978615e-09,7.82317500852593e-15,"1"
"1400","ENSG00000088538","DOCK3",-0.168053775221156,-1.64717952690998,-0.49039660029004,0.604121294518947,0.00950769712038414,0.372191161224344,"4"
"1401","ENSG00000185567","AHNAK2",-0.180252738511618,-2.26540365654056,-5.13746198834086,0.207628996045431,1.98809642805064e-81,9.83267905065283e-109,"5"
"1402","ENSG00000074410","CA12",-0.0581861146056681,-0.282919728732726,-1.6330111487723,0.889248283174146,0.26351538575916,1.63520539289346e-09,"4"
"1403","ENSG00000126698","DNAJC8",0.139546971266879,0.824627974340745,1.32784178733895,0.211706702468077,3.3216177784049e-28,1.22911218543838e-72,"3"
"1404","ENSG00000128309","MPST",-0.0121121773605262,-0.743430869038106,-1.74807376093559,0.980123154557033,0.00061555309781631,2.52097848705075e-12,"4"
"1405","ENSG00000188895","MSL1",-1.20693751399922,-1.57258969146195,-0.670604581708371,9.40239634984882e-19,8.34767587459466e-29,6.84625001857112e-07,"4"
"1406","ENSG00000104722","NEFM",-0.0234458945484652,-0.284579939775698,3.18375908592598,0.91683954605237,0.565456247295936,0.00140409076640403,"3"
"1407","ENSG00000130766","SESN2",-0.939164620113917,0.740408297149478,2.26763270854912,2.56280166006228e-06,6.09767434693925e-06,1.19328895095108e-52,"3"
"1408","ENSG00000168528","SERINC2",-0.0277949823304584,-0.102524104878851,-1.57021649425419,0.903461018977286,0.361412347315185,2.66447862163842e-54,"4"
"1409","ENSG00000172986","GXYLT2",0.0624482301726976,0.0585107956364268,-1.10350169523736,0.880757127911716,0.847164491027817,1.28821365990404e-05,"4"
"1410","ENSG00000164751","PEX2",0.398563044426503,0.676432260167174,1.05018959850251,0.00975540470416614,9.20221527414045e-07,4.23051926617457e-15,"3"
"1411","ENSG00000128346","C22orf23",-0.114715705800174,-1.16566983932436,-2.07664035614554,0.738513748297062,0.0563152259457872,0.00913423810970271,"4"
"1412","ENSG00000084764","MAPRE3",0.0488319005391786,1.98831538224335,3.37335835327913,0.885969740970413,0.0019247222816842,1.48957735480374e-07,"2"
"1413","ENSG00000153558","FBXL2",-0.0526810109070897,-0.502482332128565,-1.02353515480351,0.901196701640485,0.0347672112764825,3.90816611043271e-05,"4"
"1414","ENSG00000157483","MYO1E",0.0282523462512362,-1.08431374496693,0.64319895337272,0.909231616032646,6.26296080024613e-29,8.88953665457621e-14,"3"
"1415","ENSG00000131759","RARA",-1.75637919179808,-3.92608212966712,-5.10660565522259,5.3137543510836e-16,1.28892825661564e-39,5.35851816053058e-31,"5"
"1416","ENSG00000213949","ITGA1",0.0456220122465999,0.919191080715007,1.35351489217925,0.896044305698147,2.88152778552112e-10,2.12001302094897e-21,"3"
"1417","ENSG00000119714","GPR68",-0.290671095157684,-4.91693827975047,-5.85442437009727,0.395961709245453,3.04990678305559e-08,6.68042607044233e-07,"5"
